time,date,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,goal_relative_angle_rad,goal_distance,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"43.361557378","2026-08-14 22:49:28.162536","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","bnoセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43.51986644","2026-08-14 22:49:28.320857","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","cameraセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43.597880868","2026-08-14 22:49:28.398856","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","Camera Setup Error: Camera.__init__() got an unexpected keyword argument 'model_path'","","","""Traceback (most recent call last):   File """"/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py"""", line 212, in setup_sensors     cam = Camera(model_path=""""./my_custom_model.pt"""", debug=True)           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ TypeError: Camera.__init__() got an unexpected keyword argument 'model_path' ""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43.836386545","2026-08-14 22:49:28.637362","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","bmeセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44.362968315","2026-08-14 22:49:29.163942","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","モータセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44.389333523","2026-08-14 22:49:29.190307","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","GPIOセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44.393957586","2026-08-14 22:49:29.194919","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","","","40.14262816666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44.397051701","2026-08-14 22:49:29.198012","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","","","","139.987715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44.40140269","2026-08-14 22:49:29.202372","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44.404495659","2026-08-14 22:49:29.205466","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=0.000 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.526514825","2026-08-14 22:49:30.327476","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","0.13116188775810222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.53052045","2026-08-14 22:49:30.331487","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=0.131 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46.6359542","2026-08-14 22:49:31.436915","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","0.35161208949719525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46.640042533","2026-08-14 22:49:31.441008","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=0.352 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47.744547376","2026-08-14 22:49:32.545508","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","-0.09948892327812375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47.748590866","2026-08-14 22:49:32.549557","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=-0.099 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48.853085553","2026-08-14 22:49:33.654046","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","-0.0269356577240476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48.862474199","2026-08-14 22:49:33.663441","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=-0.027 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49.966887844","2026-08-14 22:49:34.767850","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","-0.15904767542356701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49.970925292","2026-08-14 22:49:34.771891","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=-0.159 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51.075412636","2026-08-14 22:49:35.876374","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","0.13116188775810222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51.079442063","2026-08-14 22:49:35.880408","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=0.131 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52.183994718","2026-08-14 22:49:36.984990","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","0.5199261653142184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52.18807576","2026-08-14 22:49:36.989043","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=0.520 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53.297198937","2026-08-14 22:49:38.098160","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","","","","","","","-0.07349359655272503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53.301252478","2026-08-14 22:49:38.102220","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","93","","","","[待機] alt=-0.073 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
