time,date,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,goal_relative_angle_rad,goal_distance,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"45.146355815","2026-08-14 11:01:58.124156","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","bnoセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.290945867","2026-08-14 11:01:58.268741","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","cameraセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.295112273","2026-08-14 11:01:58.272920","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","Camera Setup Error: Camera.__init__() got an unexpected keyword argument 'model_path'","","","""Traceback (most recent call last):   File """"/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py"""", line 209, in setup_sensors     cam = Camera(model_path=""""./my_custom_model.pt"""", debug=True)           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ TypeError: Camera.__init__() got an unexpected keyword argument 'model_path' ""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.310339617","2026-08-14 11:01:58.288136","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","bmeセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.843389981","2026-08-14 11:01:58.821185","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","モータセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.868623679","2026-08-14 11:01:58.846420","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","GPIOセットアップ開始","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.874543054","2026-08-14 11:01:58.852333","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45.8776292","2026-08-14 11:01:58.855421","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.000 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46.983990606","2026-08-14 11:01:59.961809","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46.988052116","2026-08-14 11:01:59.965842","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.000 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48.092623574","2026-08-14 11:02:01.070405","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.43173450614055864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48.101599511","2026-08-14 11:02:01.079389","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.432 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49.206877792","2026-08-14 11:02:02.184660","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.45045958717656487","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49.210928521","2026-08-14 11:02:02.188718","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.450 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50.315421958","2026-08-14 11:02:03.293205","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","1.0821431343230015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50.319424146","2026-08-14 11:02:03.297213","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=1.082 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51.42389201","2026-08-14 11:02:04.401674","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.6318011169485371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51.427938521","2026-08-14 11:02:04.405727","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.632 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52.532485708","2026-08-14 11:02:05.510269","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.5254515510382807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52.541804406","2026-08-14 11:02:05.519594","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.525 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53.646311228","2026-08-14 11:02:06.624093","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.2908992298320334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53.650380603","2026-08-14 11:02:06.628169","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.291 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54.754862582","2026-08-14 11:02:07.732645","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.4003661022611704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54.75888503","2026-08-14 11:02:07.736673","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.400 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55.86337154","2026-08-14 11:02:08.841154","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.3472216259373917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55.867396592","2026-08-14 11:02:08.845185","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.347 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56.976561539","2026-08-14 11:02:09.954344","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.6725155183927667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56.980552529","2026-08-14 11:02:09.958342","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.673 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58.08588482","2026-08-14 11:02:11.063667","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.022430739441620107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58.089937112","2026-08-14 11:02:11.067727","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.022 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59.194427841","2026-08-14 11:02:12.172210","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.34775814702752594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59.198501382","2026-08-14 11:02:12.176292","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.348 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60.303021434","2026-08-14 11:02:13.280803","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.6919535882076577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60.307059403","2026-08-14 11:02:13.284848","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.692 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61.411672683","2026-08-14 11:02:14.389460","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.40427644336047064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61.416195288","2026-08-14 11:02:14.393990","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.404 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62.521185496","2026-08-14 11:02:15.498973","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.513917896889039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62.525644975","2026-08-14 11:02:15.503441","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.514 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63.63065263","2026-08-14 11:02:16.608438","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.4608772888664425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63.635149401","2026-08-14 11:02:16.612945","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","[待機] alt=0.461 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64.744869609","2026-08-14 11:02:17.722657","/home/akatoki/SC-30/scripts/SC-30/2_phase/EM.py","log_msg","90","","","","","","","","","","0.4797625845952014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
